video_id,comment,clean_comment,label
xOLutbfafBo,Terus gua liat cara cara pas ada tugas seni kan gua liat nya di youtube,terus gua liat cara cara pas ada tugas seni kan gua liat nya di youtube,negative
0Sa4S97M-uM,Kita demo yuk,kita demo yuk.negative
p8p-sAq_hhI,belom di blokir kok,belom di blokir kok,neutral
DfYhY-bKsZI,SAYA TIDAK TERIMA!!!!!!!!!!!!!,saya tidak terima,negative
p8p-sAq_hhI,Baguslah👍👍👍👍,baguslah,positive
QDj0g7Xw2rg,Lah ini akun gw ga ke blok,lah ini akun gw ga ke blok,neutral
2YHfX7PzVNM,"kita tuh Indonesia, bukan Australia bukan Ingris, bukan Eropa lainya, ngapain ikut2 peraturan mereka yang gak penting, udah jelas2 itu jebakan pencurian data dengan memaksa mengunakan ID di social media hanya untuk membuktikan akun dewasa yang akan resiko pencurian dan penjualan data dan doxing itu illegal di Indonesia jadi ngapain kita berlutut kaki pada peraturan negara2 luar Indonesia, yang tanggung jawab untuk menggurus anak2 itu orang tua bukan pemerintah, kalau pemerintah yang mengaturkan anak2 untuk apa gunanya ortunya mereka tetap gaka ada tanggung jawabnya dan malah merepotkan orang tua lain",kita tuh indonesia bukan australia bukan ingris bukan eropa lainya ngapain ikut2 peraturan mereka yang gak penting udah jelas2 itu jebakan pencurian data dengan memaksa mengunakan id di social media hanya untuk membuktikan akun dewasa yang akan resiko pencurian dan penjualan data dan doxing itu illegal di indonesia jadi ngapain kita berlutut kaki pada peraturan negara2 luar indonesia yang tanggung jawab untuk menggurus anak2 itu orang tua bukan pemerintah kalau pemerintah yang mengaturkan anak2 untuk apa gunanya ortunya mereka tetap gaka ada tanggung jawabnya dan malah merepotkan orang tua lain,negative
QDj0g7Xw2rg,Apa sih nggak jelas aku aja masih bisa main Roblox umur aku 7 tahun kamu ya pembohong,apa sih nggak jelas aku aja masih bisa main roblox umur aku 7 tahun kamu ya pembohong,negative
QDj0g7Xw2rg,Akun YouTube saya hilang gak ya?,akun youtube saya hilang gak ya,negative
QDj0g7Xw2rg,JANGAN.  😭😭😭😭😭😭😭😭,jangan,negative
QDj0g7Xw2rg,kalau ada pemberitahuan penting gimana,kalau ada pemberitahuan penting gimana,negative
0Sa4S97M-uM,Mantap ...komdigi....<br>Demi generasi bangsa..<br>Bangsa ini di lemah kan dgn berbagai cara oleh bangsa...,mantap komdigidemi generasi bangsabangsa ini di lemah kan dgn berbagai cara oleh bangsa,positive
tuaZNgn2rcc,Woi jadi yang bakatnya emang ada di medsos gimana,woi jadi yang bakatnya emang ada di medsos gimana,negative
0Sa4S97M-uM,Aaaaaah aturan gak jelas mending melanggar aja dasar Mentri gak guna,aaaaaah aturan gak jelas mending melanggar aja dasar mentri gak guna,negative
QDj0g7Xw2rg,Itu kayaknya enggak deh hoax mikir kids,itu kayaknya enggak deh hoax mikir kids,negative
TdyE62mSXx0,Judol,judol,negative
NzMXdwZm8B0,Kenapa capcut tidak di blokir juga?,kenapa capcut tidak di blokir juga,negative
DfYhY-bKsZI,Harus nya di ajarin yg ilegal atau yg bahaya dan yg aman dan GK bahaya bukan seenaknya doang di blockir lu tuh mau GK di berhentiin aja jadi pemerintah seenak nya kita rakyat biasa GK mau kan?,harus nya di ajarin yg ilegal atau yg bahaya dan yg aman dan gk bahaya bukan seenaknya doang di blockir lu tuh mau gk di berhentiin aja jadi pemerintah seenak nya kita rakyat biasa gk mau kan,negative
p8p-sAq_hhI,Pemerintah udh cewe sawit gak di urusin bikin banjir tau😡😡😡😊,pemerintah udh cewe sawit gak di urusin bikin banjir tau,negative
DfYhY-bKsZI,Sampe tanggal berapa nih😭😭😭😭😭,sampe tanggal berapa nih,negative
LFfRhLKHdJA,Harusnya buat akun medsos kaya buat akun perbankan pake vermuk😅,harusnya buat akun medsos kaya buat akun perbankan pake vermuk,negative
2BdXibzPPyc,Kami sudah muak. <br>Putus asa BESAR!<br>baiknya mereka masuk neraka 🔥.<br><br>Kerjanya bikin anak kecil frustasi doang lu 😤,kami sudah muak putus asa besarbaiknya mereka masuk neraka kerjanya bikin anak kecil frustasi doang lu,negative
DfYhY-bKsZI,iya lah anak anak di urus URUS TUH KORUPTOR YANG ADA DI NEGRI BUKAN NYA BIKIN PERATURAN LAGI LU KALO JADI PEJABAT MENDING BELAJAR LAGI JUDI AJA GAK LU URUS GIMANA NANTI GENERASI MUDA YANG LAIN DAH TAU MAU WW3 JIR,iya lah anak anak di urus urus tuh koruptor yang ada di negri bukan nya bikin peraturan lagi lu kalo jadi pejabat mending belajar lagi judi aja gak lu urus gimana nanti generasi muda yang lain dah tau mau ww3 jir,negative
iLERE4VmtZc,"😂saya pikir gakan jalan bu saya yakin gakan jalan,,,,kalau ibu melaran anak memegan hp saya baru percaya pasti anak anak kan bebas dari medsos,tapi kalau ibu hanya melarang untuk batasan usia di medsos,karna sistem bisa mereka akalin bu😂<br><br>Sebagai contoh nyata,gagra covid anak anak wajib punya hp untuk blajar,sampe sekarang covid nyah dah musnah kadang di sekolahan ttp blajar online,,,,gimanatuh",saya pikir gakan jalan bu saya yakin gakan jalankalau ibu melaran anak memegan hp saya baru percaya pasti anak anak kan bebas dari medsostapi kalau ibu hanya melarang untuk batasan usia di medsoskarna sistem bisa mereka akalin busebagai contoh nyatagagra covid anak anak wajib punya hp untuk blajarsampe sekarang covid nyah dah musnah kadang di sekolahan ttp blajar onlinegimanatuh,negative
LFfRhLKHdJA,"Setuju sekali,tapi ditutup tayangnya,",setuju sekalitapi ditutup tayangnya,positive
vk2Ynj24qNA,terus bocil bocil yg biasa Belajar lewat YouTube gimana?,terus bocil bocil yg biasa belajar lewat youtube gimana,negative
hzDavp3DQo4,Bacotan,bacotan,negative
DfYhY-bKsZI,Woi gak usah caper lu pemerintah 😡😡😡,woi gak usah caper lu pemerintah,negative
2YHfX7PzVNM,Demo kayak di Nepal yok gen z,demo kayak di nepal yok gen z,negative
viGBwFO3nDA,Menurut gua harus nya umur 7 kebawah aja,menurut gua harus nya umur 7 kebawah aja,negative
viGBwFO3nDA,Lah kan aku nontonnya youtuber,lah kan aku nontonnya youtuber,negative
viGBwFO3nDA,"lah bukannya umur 6 - 12 dah tahu mana yang baik mana yang buruk,gak masuk akal kocak",lah bukannya umur 6 12 dah tahu mana yang baik mana yang burukgak masuk akal kocak,negative
TdyE62mSXx0,HOAX😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠😠dasar berita aneh,hoaxdasar berita aneh,negative
dVTaBKZLsds,Harusnya situl judol juga bisa doong dibatasi atau diblokirr !,harusnya situl judol juga bisa doong dibatasi atau diblokirr,negative
viGBwFO3nDA,Bagus si tapi lebih baik umur 13 tahun karena umur segitu sudah remaja dibanding kan 1-12,bagus si tapi lebih baik umur 13 tahun karena umur segitu sudah remaja dibanding kan 112,negative
2BdXibzPPyc,Youtube tempat gua cari cuan cuy,youtube tempat gua cari cuan cuy,negative
_M85Z0Beq_g,Untung umurku 31,untung umurku 31,positive
RsKRrIp--Mg,hey ba*i kenapa lu gak blokir ml ff pubg aja gausah roblox kan roblox ada game pelajarannya kek lava matematika tebak negara kek gitu,hey bai kenapa lu gak blokir ml ff pubg aja gausah roblox kan roblox ada game pelajarannya kek lava matematika tebak negara kek gitu,negative
iLERE4VmtZc,"Alhamdulillah ,. Saya sebagai orang tua sangat setuju ❤🤗",alhamdulillah saya sebagai orang tua sangat setuju,positive
LSrWXE05LNY,rumah bohong bohong,rumah bohong bohong,negative
iLERE4VmtZc,"Nggak seru banget, kalau sosmed dibatasi artinya gw nggak bisa ngapa ngapain, tapi semua orang termasuk bocah sedih, nangis, dan kecewa, nggak setuju!, kalau menurut gua itu berita buruk, tapi kalau videonya gua pindahin ke Bstation, biar jaga jaga, aman, dan baik baik saja, pas aku coba tes video, musik, game, dll itu semuanya aman nggak ada masalah!",nggak seru banget kalau sosmed dibatasi artinya gw nggak bisa ngapa ngapain tapi semua orang termasuk bocah sedih nangis dan kecewa nggak setuju kalau menurut gua itu berita buruk tapi kalau videonya gua pindahin ke bstation biar jaga jaga aman dan baik baik saja pas aku coba tes video musik game dll itu semuanya aman nggak ada masalah,negative
iLERE4VmtZc,Sangat.setuju.bosssss..,sangatsetujubosssss,positive
R1hQwelEGvU,Intinya :<br>16+ terima<br>-16 gak terima,intinya 16 terima16 gak terima,neutral
iLERE4VmtZc,Klo bisa game online epep mlh aov PUBG dan roblok di hapus skalian bikin toxic ga punya adab,klo bisa game online epep mlh aov pubg dan roblok di hapus skalian bikin toxic ga punya adab,positive
p8p-sAq_hhI,Tulong woy nek youtube ojo!!!!!!,tulong woy nek youtube ojo,negative
_M85Z0Beq_g,Termasuk Willy Salim gak sih,termasuk willy salim gak sih,neutral
RsKRrIp--Mg,hoax,hoax,negative
hzDavp3DQo4,HP itu buat belajar privasi bukan di blok-blok anak jadi rewel bukannya senang tapi gak becus jondigir,hp itu buat belajar privasi bukan di blokblok anak jadi rewel bukannya senang tapi gak becus jondigir,negative
TdyE62mSXx0,Tapi lintah bohong contohnya aja nih aku masih bisa aku aja masih bisa buka Roblox YouTube,tapi lintah bohong contohnya aja nih aku masih bisa aku aja masih bisa buka roblox youtube,negative
C8XBDjbPNNU,Jangan hanya melarang ksh solusi dong pemerintah/pejabat,jangan hanya melarang ksh solusi dong pemerintahpejabat,negative
xOLutbfafBo,Gimana ini umur aku 6 thn 😭,gimana ini umur aku 6 thn,negative
hzDavp3DQo4,GAK BOLEHH!!????,gak bolehh,negative
viGBwFO3nDA,"Tapi gimana ya, youtube soalnya buat belajar smp ku saya baru umur 15 kalo akun youtube saya ga bisa buka lgi, berarti saya ga bisa liat tutorial belajar atau kerja kelompok video olahraga",tapi gimana ya youtube soalnya buat belajar smp ku saya baru umur 15 kalo akun youtube saya ga bisa buka lgi berarti saya ga bisa liat tutorial belajar atau kerja kelompok video olahraga,negative
iLERE4VmtZc,Tapi korupsi malah di biarin aja🤣🤣,tapi korupsi malah di biarin aja,negative
RsKRrIp--Mg,Mending mah di batasi dari pada di ban ( setuju? ),mending mah di batasi dari pada di ban setuju,negative
hzDavp3DQo4,Gua mending kepala nya gugejek,gua mending kepala nya gugejek,negative
iLERE4VmtZc,pembuatan tidak adda terbatas,pembuatan tidak adda terbatas,neutral
iLERE4VmtZc,Gk setujuuuuu,gk setujuuuuu,negative
8i7X3KrGeF0,Boong😂😂😂😂😂😂😂😂😂😂😂😂 masih bisa main roblox,boong masih bisa main roblox,negative
xOLutbfafBo,"ihh gk setuju lagian anak yg punya media sosial fi yt ngapain!?. prabowo nanam sawit sampe banyak org meninggal aja gak dilarang!!. mentang² lagian dpr juga korupsi lagian aku cuman main hp jumat, sabtu, ,minggu aj. kita juga tau nerita dari yt sma tt+juga vidionya ini di uplad di yt ane bgt sumpah liat napa negara!!!😡",ihh gk setuju lagian anak yg punya media sosial fi yt ngapain prabowo nanam sawit sampe banyak org meninggal aja gak dilarang mentang lagian dpr juga korupsi lagian aku cuman main hp jumat sabtu minggu aj kita juga tau nerita dari yt sma ttjuga vidionya ini di uplad di yt ane bgt sumpah liat napa negara,negative
aZEtsruDoQc,Aku kesel,aku kesel,negative
2BdXibzPPyc,Saya setuju bangat,saya setuju bangat,positive
p8p-sAq_hhI,Bolongin peraturannya,bolongin peraturannya,negative
tuaZNgn2rcc,"Kata gw gak jadi sih beberapa kasus komdigi pernah bikin gerakan, ujung ujungnya gak ada kabar",kata gw gak jadi sih beberapa kasus komdigi pernah bikin gerakan ujung ujungnya gak ada kabar,negative
LFfRhLKHdJA,Truss bagaimana soal Keracunan makanan yang terjadi di sekolah2.!!!??? <br>Siapa yang harus bertaggung jawab.??????<br>Mereka juga masih di bawa umur.!!!!!!!!!,truss bagaimana soal keracunan makanan yang terjadi di sekolah2 siapa yang harus bertaggung jawabmereka juga masih di bawa umur,neutral
tuaZNgn2rcc,Setuju.,setuju,positive
QDj0g7Xw2rg,urusin dulu noh judol,urusin dulu noh judol,negative
LSrWXE05LNY,nggak adil  giliran keropsi nggak di berentikan aku aja  di bolehhi sama mama aku main roblox dan topup sebanyak mungkin,nggak adil giliran keropsi nggak di berentikan aku aja di bolehhi sama mama aku main roblox dan topup sebanyak mungkin,negative
OBb8iLYgMu4,Yang tim bohong <br>👇👇,yang tim bohong,neutral
19eKDDkJt6w,Kenapa ada youtuber si tapi gilirab judol gk pili kasi loh,kenapa ada youtuber si tapi gilirab judol gk pili kasi loh,negative
KIH6ZXRp9g0,"Jujur ini kebijakan terbaik, karena bbrpa kali anak smp kepergok warga, ini krna hal tabu mudah diakses diinternet",jujur ini kebijakan terbaik karena bbrpa kali anak smp kepergok warga ini krna hal tabu mudah diakses diinternet,positive
QDj0g7Xw2rg,Bro dia mengambil ke bahagia kita dan kita gk belajar di yutub lagi kan bisa dibatasi ortu contoh gua dilarang main hp sampe 1 minggu,bro dia mengambil ke bahagia kita dan kita gk belajar di yutub lagi kan bisa dibatasi ortu contoh gua dilarang main hp sampe 1 minggu,negative
NzMXdwZm8B0,Yok Kita Demo!!!!!!😡😡😡😡😡😡,yok kita demo,negative
iLERE4VmtZc,tidak setuju,tidak setuju,negative
xOLutbfafBo,Kalau gitu KLO udah boleh main hp nya tanggal berapa,kalau gitu klo udah boleh main hp nya tanggal berapa
OTk4HFU-xn8,Sudah terlambat sudah banyak anak yg stres nga di kasih hp,sudah terlambat sudah banyak anak yg stres nga di kasih hp,neutral
0Sa4S97M-uM,"Bocil pada klenger, guru kaga bisa tik-tok&#39;an lagi, ortu rebutan hp Ama bocil buat pansos... 😂😂😂, sukurin... 😂😂😂,",bocil pada klenger guru kaga bisa tiktokan lagi ortu rebutan hp ama bocil buat pansos sukurin,neutral
LFfRhLKHdJA,Dimari masih banyak R4 parkir di sepanjang P coret dan Taxi ngetem disepanjang S coret. Kalo pagi lewat aja sekitaran KS. Tubun dan kalo sore sekitaran BPK,dimari masih banyak r4 parkir di sepanjang p coret dan taxi ngetem disepanjang s coret kalo pagi lewat aja sekitaran ks tubun dan kalo sore sekitaran bpk,neutral
JrCe8CVR1KY,Gua bisa coi,gua bisa coi,neutral
TdyE62mSXx0,mantap😂,mantap,positive
0Sa4S97M-uM,"Kenapa wanita ini agar mudah dikendalikan oleh elite global, oligarki lokal. Orang2 jujur, lurus mana mau makanya tidak diberikan ruang atau jabatan.",kenapa wanita ini agar mudah dikendalikan oleh elite global oligarki lokal orang2 jujur lurus mana mau makanya tidak diberikan ruang atau jabatan,negative
viGBwFO3nDA,Aku 12 aja udah tau mana yang buruk mana yang baik🤔,aku 12 aja udah tau mana yang buruk mana yang baik,negative
C8XBDjbPNNU,Kurng ajar,kurng ajar,negative
JrCe8CVR1KY,"TERUS KITA NONTON ATAU MEMPERLIHATKAN KREASI KITA PAKAI APA DONG, 😌💥💢",terus kita nonton atau memperlihatkan kreasi kita pakai apa dong,negative
C8XBDjbPNNU,setuju aja sih gw...kembali ke zaman di mana belum ada hp....modal pakai buku....,setuju aja sih gwkembali ke zaman di mana belum ada hpmodal pakai buku,positive
8i7X3KrGeF0,Judi sama koruptor nya kapan ya Bu😏,judi sama koruptor nya kapan ya bu,negative
viGBwFO3nDA,😮‍💨 sebenarnya itu sangat tidak baik 🙂 itu sangat tidak baik karena aku adalah anak kecil dan memainkan game Roblox yang sangat baik tapi kenapa diblokir karena banyak yang tidak suka sama game Roblox dan mereka cuman membuat karakter mereka khususnya mereka mau 😬 Roblox Tik tok YouTube dan Instagram Facebook itu gara-gara bocil yang memainkan Roblox dan akhirnya semua pun diblokir😢,sebenarnya itu sangat tidak baik itu sangat tidak baik karena aku adalah anak kecil dan memainkan game roblox yang sangat baik tapi kenapa diblokir karena banyak yang tidak suka sama game roblox dan mereka cuman membuat karakter mereka khususnya mereka mau roblox tik tok youtube dan instagram facebook itu garagara bocil yang memainkan roblox dan akhirnya semua pun diblokir,negative
RsKRrIp--Mg,Saya nggak setuju 🥀🥀,saya nggak setuju,negative
QDj0g7Xw2rg,"Peraturan ini sih bagus, tapi gimana anak anak yng ingin mencari ilmu, apalagi di SMP, hp digunakan untuk ulangan secara online.<br>Youtube juga jadi tempat untuk mengekspresikan hobi, menambah ilmu bagi anak anak, kenapa malah ditutup!<br>game juga jangan ditutup dong, itu buat hiburan anak anak, sampe Roblox dibawa bawa loh. Aduhhh!!<br>Giliran korupsi, judol, pertambangan ilegal, penebangan ilegal, pemerintah yang rakus malah dilindungi dan dijaga.!! Gimana sih nih negara?!",peraturan ini sih bagus tapi gimana anak anak yng ingin mencari ilmu apalagi di smp hp digunakan untuk ulangan secara onlineyoutube juga jadi tempat untuk mengekspresikan hobi menambah ilmu bagi anak anak kenapa malah ditutupgame juga jangan ditutup dong itu buat hiburan anak anak sampe roblox dibawa bawa loh aduhhhgiliran korupsi judol pertambangan ilegal penebangan ilegal pemerintah yang rakus malah dilindungi dan dijaga gimana sih nih negara,negative
xOLutbfafBo,"5 tahun gw buat dapat 1000 subscriber,terus ini video muncul, Dahlah capek gw.",5 tahun gw buat dapat 1000 subscriberterus ini video muncul dahlah capek gw,negative
R1hQwelEGvU,Pilih kasih kenapa harus robloxx harusnya game lain juga pemerintah pilih kasihhh ga adiilll 😌,pilih kasih kenapa harus robloxx harusnya game lain juga pemerintah pilih kasihhh ga adiilll,negative
JrCe8CVR1KY,Justru peraturan itu yang membuat ku malas hidup,justru peraturan itu yang membuat ku malas hidup
2BdXibzPPyc,Padahal subs ku udh 243 ini pun butuh 1 tahun ngumpulin nya;(<br>  Yaaa harus ngulang lagii<br>Padahal aku mau dapet play button..,padahal subs ku udh 243 ini pun butuh 1 tahun ngumpulin nya yaaa harus ngulang lagiipadahal aku mau dapet play button,negative
0Sa4S97M-uM,terlambat&quot; sering kali adalah momen tepat bagi Tuhan untuk menunjukkan kuasa-Nya agar manusia sadar bahwa pertolongan hanya berasal dari-Nya.,terlambat sering kali adalah momen tepat bagi tuhan untuk menunjukkan kuasanya agar manusia sadar bahwa pertolongan hanya berasal darinya,negative
cqVq6jZn0CM,Yg ga kecanduan dan dibatasi: aku ada salah apa ya?,yg ga kecanduan dan dibatasi aku ada salah apa ya,negative
DfYhY-bKsZI,Tapi ini sawit makin banyak koruptor gak di usir terus masih banyak gw kasian Ama bocah bocah,tapi ini sawit makin banyak koruptor gak di usir terus masih banyak gw kasian ama bocah bocah,negative
2BdXibzPPyc,Lah gantian koruptor di biarkan,lah gantian koruptor di biarkan,negative
OTk4HFU-xn8,"Gw lebih setuju klo pembatasan umurnya itu di 9 tahun kebawah, krena sosmed di masa2 smp itu dibutuhin bgt, entah buat tugas disekolah, g smua yg ada di sosmed itu buruk kok msih ada hal positifnya, cuma cara pke anaknya aj yg harus diawasi, atau pemerintah bikin aplikasi parental controls yang di instal di hp ortu, jdi ortu bisa ngatur batas waktu bermain hp untuk anak, bisa pantau layar hp anak, bisa nyalain batasan konten buat anak, dll. <br>Ini pendapat gw ya🙏",gw lebih setuju klo pembatasan umurnya itu di 9 tahun kebawah krena sosmed di masa2 smp itu dibutuhin bgt entah buat tugas disekolah g smua yg ada di sosmed itu buruk kok msih ada hal positifnya cuma cara pke anaknya aj yg harus diawasi atau pemerintah bikin aplikasi parental controls yang di instal di hp ortu jdi ortu bisa ngatur batas waktu bermain hp untuk anak bisa pantau layar hp anak bisa nyalain batasan konten buat anak dll ini pendapat gw ya,negative
R1hQwelEGvU,"Jujur,sebenernya gak semua kek gitu,masa dari beberapa anak doang malah jadi satu negara yang kena?,gak worth it negara ini,kalau gasuka mbg dihujat mending yg bener kerjanya",jujursebenernya gak semua kek gitumasa dari beberapa anak doang malah jadi satu negara yang kenagak worth it negara inikalau gasuka mbg dihujat mending yg bener kerjanya,negative
QDj0g7Xw2rg,"anak anak juga bisa belajar di hp, kenapa harus dibatasi?",anak anak juga bisa belajar di hp kenapa harus dibatasi,negative
C8XBDjbPNNU,Saya se7 apalagi di apk FB itu banyak banget vidio2?🤔,saya se7 apalagi di apk fb itu banyak banget vidio2,positive
hzDavp3DQo4,Aku LOLOSSSSSSSSSSS,aku lolosssssssssss,negative
vk2Ynj24qNA,Konsepnya gimana dah harusnya yang di ban itu yang masih kecil yang umurnya itu belum ngerti apa-apa lah ini malah sampe 10 -15 tahun emang masih bocil gitu!?,konsepnya gimana dah harusnya yang di ban itu yang masih kecil yang umurnya itu belum ngerti apaapa lah ini malah sampe 10 15 tahun emang masih bocil gitu,negative
0Sa4S97M-uM,"Sampe hari ini belum kena Ban akun adek saya 😅 game FF, Roblox, ML, FIFA, dan medsos lainnya , dipercepat lebih baik",sampe hari ini belum kena ban akun adek saya game ff roblox ml fifa dan medsos lainnya dipercepat lebih baik,positive
0Sa4S97M-uM,Lah hp gua aman tik tok aman 😂,lah hp gua aman tik tok aman,neutral
TdyE62mSXx0,Akun orang tua/dewasa juga diusut karena hpnya dipinjam oleh anak.,akun orang tuadewasa juga diusut karena hpnya dipinjam oleh anak,neutral
OBb8iLYgMu4,dema demo masih kecil udah demo,dema demo masih kecil udah demo,neutral
LSrWXE05LNY,Kamu Jahat,kamu jahat,negative
LFfRhLKHdJA,Berkurangnya lawan debatku fans barca,berkurangnya lawan debatku fans barca,neutral
TdyE62mSXx0,Iyh fit tu hf😭😭😭😭😭😭💝💝🥹,iyh fit tu hf,neutral
KIH6ZXRp9g0,untung aja usia ku di bawah 15 tahun 😂😂😊,untung aja usia ku di bawah 15 tahun,positive
V_mvjaonG-w,Anak artis gimana itu,anak artis gimana itu,neutral
xOLutbfafBo,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭<br>ya. allah aku salah apa  aku tau. HP itu merusak  mental emang  saya anak yang pernah juga di bully juga  . di jauhi karena ada alasanya karena sebab. katanya  egak. main. tik tok. engak main Roblox pokonya tik tok dan Roblox juga harus di blokir untuk anak rendah  umur dari16😢😢,ya allah aku salah apa aku tau hp itu merusak mental emang saya anak yang pernah juga di bully juga di jauhi karena ada alasanya karena sebab katanya egak main tik tok engak main roblox pokonya tik tok dan roblox juga harus di blokir untuk anak rendah umur dari16,negative
KFR9jjVi1D4,Klo judol gak di blokir tu?,klo judol gak di blokir tu,negative
hzDavp3DQo4,Kenapa itu dong yang ke sorot epeep itu jelas bunuh bunuh gak di blok sama urusin tuh judi blok judi,kenapa itu dong yang ke sorot epeep itu jelas bunuh bunuh gak di blok sama urusin tuh judi blok judi,negative
C8XBDjbPNNU,Sekarang udah tanggal 29 jadi gw minta tolong gausah di hapus kalau ini HANYA HOAX,sekarang udah tanggal 29 jadi gw minta tolong gausah di hapus kalau ini hanya hoax,negative
LSrWXE05LNY,Saya nggak setuju banget,saya nggak setuju banget,negative
TdyE62mSXx0,Nooooooooo roblox 😢😢😢😢😢😢😢😢😭😭😭😭😭😭😭👋,nooooooooo roblox,negative
LSrWXE05LNY,Gua gak akan maafin sampai kiamat,gua gak akan maafin sampai kiamat,negative
LSrWXE05LNY,Halah siapa yang setuju 😏 🖕,halah siapa yang setuju,negative
DfYhY-bKsZI,Kenapa sih GK boleh kan emak bapak nya yang beliin😢,kenapa sih gk boleh kan emak bapak nya yang beliin,negative
OTk4HFU-xn8,"Aturan ini harusnya menyeluruh termasuk di sekolah , guru harus memberi tugas2 sekolah harus lewat off lline perbanyak referensi  kepada buku, ,,,",aturan ini harusnya menyeluruh termasuk di sekolah guru harus memberi tugas2 sekolah harus lewat off lline perbanyak referensi kepada buku,neutral
2YHfX7PzVNM,Gak ada hiburan banget,gak ada hiburan banget,negative
tuaZNgn2rcc,Setuju&#39;,setuju,positive
fX2bE5ecHy4,Mending bikin aturan korupsi hukum mati,mending bikin aturan korupsi hukum mati,negative
JrCe8CVR1KY,Noooooooo jangan 😢😢😢😢😢,noooooooo jangan,negative
lM-QZ4uCXuk,"Tapi jangan di hapus juga😢 kami gak bisa ngirim tugas lagi di Instagram dan juga kami gak bisa liat tutorial tanpa YouTube, kadang kadang orang tua juga ada yang gak bisa ,ada juga sibuk sehingga anak juga pengen melonggarkan pikiran mereka walau sendiri an menggunakan medsos",tapi jangan di hapus juga kami gak bisa ngirim tugas lagi di instagram dan juga kami gak bisa liat tutorial tanpa youtube kadang kadang orang tua juga ada yang gak bisa ada juga sibuk sehingga anak juga pengen melonggarkan pikiran mereka walau sendiri an menggunakan medsos,negative
KFR9jjVi1D4,Saya sedih sekali tapi apalah daya aku cuma manusia biasa😢😢,saya sedih sekali tapi apalah daya aku cuma manusia biasa,negative
2BdXibzPPyc,Ishowspeed tu Kena in aja,ishowspeed tu kena in aja,neutral
aZEtsruDoQc,aku aja masih 7 tahun bisa main roblox yeee,aku aja masih 7 tahun bisa main roblox yeee,negative
aZEtsruDoQc,Semoga hoax,semoga hoax,negative
2YHfX7PzVNM,mantaap,mantaap,positive
TdyE62mSXx0,Kalau ada orang tua pacar akan muncul kedatangan buat anak-anak dan menangis jadi marah engkau itu membuatku jadi merah apakah yang dimaksud dengan 😡,kalau ada orang tua pacar akan muncul kedatangan buat anakanak dan menangis jadi marah engkau itu membuatku jadi merah apakah yang dimaksud dengan,neutral
cqVq6jZn0CM,DUOLINGO GRATIS jangan banyak alasan masalah bahasa,duolingo gratis jangan banyak alasan masalah bahasa,neutral
QDj0g7Xw2rg,kenapa sih harus di blok yang ada malah mental kita tampah sesak bisa gak sih gak usah di blok walapun juga itu bermanfaat tapitapi blok aja yang bersalah jangan blok yang gak salah mentang mentang peresiden Sampek segitunya yang gak setuju komen gak setuju,kenapa sih harus di blok yang ada malah mental kita tampah sesak bisa gak sih gak usah di blok walapun juga itu bermanfaat tapitapi blok aja yang bersalah jangan blok yang gak salah mentang mentang peresiden sampek segitunya yang gak setuju komen gak setuju,negative
lM-QZ4uCXuk,Syukur sih gw pake email Abang gw yg 16+...,syukur sih gw pake email abang gw yg 16,neutral
R1hQwelEGvU,Terus aku mau jadi YouTuber gimana caranya,terus aku mau jadi youtuber gimana caranya,negative
OTk4HFU-xn8,Terus hiburannya apa deh kalo udah biasa HP????????,terus hiburannya apa deh kalo udah biasa hp,neutral
fX2bE5ecHy4,!!?!?!?!?!?!? Gimana mengatasinya.. Kan di pengaturan bisa dirubah Untuk Ttg Lahir nya.???? 😅,gimana mengatasinya kan di pengaturan bisa dirubah untuk ttg lahir nya,negative
2BdXibzPPyc,Saya akan kembali ke youtube kids sebagai anak biasa,saya akan kembali ke youtube kids sebagai anak biasa,neutral
C8XBDjbPNNU,Setuju,setuju,positive
JrCe8CVR1KY,Untung pemerintah luput Minecraft belum,untung pemerintah luput minecraft belum,neutral
TdyE62mSXx0,Gak ada cyu😂😂😂😂😂😂😂😂😂,gak ada cyu,neutral
vk2Ynj24qNA,Judi aja GK di blokir,judi aja gk di blokir,negative
QDj0g7Xw2rg,Udah 28 Maret oiiiii,udah 28 maret oiiiii,neutral
vk2Ynj24qNA,"Iklan jud*l KORUPT ITU HILANGIN DULU, KALO PEJABAT KORUP GAPAPA MASYARAKAT KORUP LANGSUNG DIPENJARA BERAPA TAHUN, BER PULUH PULUHAN TAHUN BAHKAN LEBIH, INI YOUTUBE GAK SALAH APA APA, MALAH DISALAHKAN. TEROSSSS, KALO GAK BOLEH NONTON MEDSOS KONTEN ELO SEPII, KARENA 90% ORANG YANG NONTON VIDEO BERITA, RATA RATA ANAK ANAK DI BAWAH UMUR, MAKANYA BANYAK YANG GAK TERIMA, BANGS*L",iklan judl korupt itu hilangin dulu kalo pejabat korup gapapa masyarakat korup langsung dipenjara berapa tahun ber puluh puluhan tahun bahkan lebih ini youtube gak salah apa apa malah disalahkan terossss kalo gak boleh nonton medsos konten elo sepii karena 90 orang yang nonton video berita rata rata anak anak di bawah umur makanya banyak yang gak terima bangsl,negative
C8XBDjbPNNU,Saya tidak setuju 😠😠😡😠😠😠😠😠😠😠😡,saya tidak setuju,negative
