video_id,comment,clean_comment,label
QDj0g7Xw2rg,gk setuju gaje banget,gk setuju gaje banget,negative
QDj0g7Xw2rg,Yang setuju judol aja yang dihapus kumpul sini <br><br>Roblox itu ada manfaatnya gamenya banyak kita bisa memilih game di Roblox asal lo tau ya YouTube Roblox dan dan aplikasi begituan sih emang ada yang kayak gitu kayak gitu ya tapi jangan dihapus kenapa harus dihapus kalau dihapus beneran demo nih demo demo demo demo demo titik nggak ada koma Roblox YouTube juga nggak ada kok malah kita nyaman banget nonton YouTube main Roblox YouTube ada video manfaatnya juga Roblox juga hayo mau ngomong apa,yang setuju judol aja yang dihapus kumpul sini roblox itu ada manfaatnya gamenya banyak kita bisa memilih game di roblox asal lo tau ya youtube roblox dan dan aplikasi begituan sih emang ada yang kayak gitu kayak gitu ya tapi jangan dihapus kenapa harus dihapus kalau dihapus beneran demo nih demo demo demo demo demo titik nggak ada koma roblox youtube juga nggak ada kok malah kita nyaman banget nonton youtube main roblox youtube ada video manfaatnya juga roblox juga hayo mau ngomong apa,negative
QDj0g7Xw2rg,"WOI GW BELAJAR PAKE MEDSOS, MIKIR PAKE OTAK",woi gw belajar pake medsos mikir pake otak,negative
8i7X3KrGeF0,Cape gw bikin akun dari nol sampe sekarang nyesel NYESEL!!,cape gw bikin akun dari nol sampe sekarang nyesel nyesel,negative
8i7X3KrGeF0,Lu bisa ngerti kaga sih kamboja tempat kasino nya ancur terus lu klaim sekarang apa lagi gua capek bikin youtube dari 0 subscriber sampe 300 lu mikir ga hah,lu bisa ngerti kaga sih kamboja tempat kasino nya ancur terus lu klaim sekarang apa lagi gua capek bikin youtube dari 0 subscriber sampe 300 lu mikir ga hah,negative
8i7X3KrGeF0,Judi sama koruptor nya kapan ya Bu😏,judi sama koruptor nya kapan ya bu,neutral
8i7X3KrGeF0,Semoga penggunaan medsos anak anak diizinkan amin🙏,semoga penggunaan medsos anak anak diizinkan amin,negative
8i7X3KrGeF0,Dari pada ngurusin hp kami mendingan urusin itu judi online soal nya sudah mwmbuat orang orang terjerumus ke ambang kemiskinan kasihan juga keluarga yang salah satu anggota keluarga nya menjadi korban dari judi online yang meresahkan😢😢😢,dari pada ngurusin hp kami mendingan urusin itu judi online soal nya sudah mwmbuat orang orang terjerumus ke ambang kemiskinan kasihan juga keluarga yang salah satu anggota keluarga nya menjadi korban dari judi online yang meresahkan,negative
8i7X3KrGeF0,Awokawok gak ada bocil ragebait lagi makasih komindigi kebijakan yang paling gue dukung,awokawok gak ada bocil ragebait lagi makasih komindigi kebijakan yang paling gue dukung,positive
8i7X3KrGeF0,Kak?... Aku capek dengan kehidupan ku... Banyak bullying.. Setiap pulang sekolah aku langsung ngerjain tugas.. Lalu hanya ingin mencari hiburan tidak boleh ?.. Teman teman saya kebanyakan mandang fisik jadi malas...,kak aku capek dengan kehidupan ku banyak bullying setiap pulang sekolah aku langsung ngerjain tugas lalu hanya ingin mencari hiburan tidak boleh teman teman saya kebanyakan mandang fisik jadi malas,negative
8i7X3KrGeF0,"game sosmed di block, giliran situs judol dibiarin, sehat?",game sosmed di block giliran situs judol dibiarin sehat,neutral
2BdXibzPPyc,Ini bahaya ini kalo anaknya tidak kuat mental bisa bisa membahayakan anak anak tersebut,ini bahaya ini kalo anaknya tidak kuat mental bisa bisa membahayakan anak anak tersebut,negative
2BdXibzPPyc,semoga sekalian game gamenya dong agar anak bisa tau tujuan game apa karena masih banyak amak di game kayak fokus banget sampai kalo ga sesuai keinginan mereka bisa marah atau rasis. makasih ini cmn menurut saran saya saja.,semoga sekalian game gamenya dong agar anak bisa tau tujuan game apa karena masih banyak amak di game kayak fokus banget sampai kalo ga sesuai keinginan mereka bisa marah atau rasis makasih ini cmn menurut saran saya saja,positive
2BdXibzPPyc,Komdigi itu mamang jahat macam mana aku bisa main bareng sama temanku btw aku umur 9 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭siapa yang setuju medsos tidak di blokir,komdigi itu mamang jahat macam mana aku bisa main bareng sama temanku btw aku umur 9 siapa yang setuju medsos tidak di blokir,negative
2BdXibzPPyc,Coba asal jangan batas akun saya karena konten hp jadul ini gw males buat akun baru,coba asal jangan batas akun saya karena konten hp jadul ini gw males buat akun baru,negative
2BdXibzPPyc,Banyak konten rusak,banyak konten rusak,positive
2BdXibzPPyc,Anj🤬,anj,negative
2BdXibzPPyc,Mantap bro komdigi lu tlol dari orok. GG GG emg ya SDM rendah kek gini jangan dicontoh SDM rendah kek komdigi ges. Masa dibatasi orang yg disekolah GK ad temen dll dan kebahagiaan/ teman ad digame kek mana tlol tlol. Lu EMG mikirin anak anak tapi pikirin juga lah resiko tlol sok ngatur dan sih paling pahlawan yg ad memalukan,mantap bro komdigi lu tlol dari orok gg gg emg ya sdm rendah kek gini jangan dicontoh sdm rendah kek komdigi ges masa dibatasi orang yg disekolah gk ad temen dll dan kebahagiaan teman ad digame kek mana tlol tlol lu emg mikirin anak anak tapi pikirin juga lah resiko tlol sok ngatur dan sih paling pahlawan yg ad memalukan,negative
2BdXibzPPyc,Semua orang gila jadinya tau gak looo,semua orang gila jadinya tau gak looo,negative
2BdXibzPPyc,Harusnya 10 tahun ke atas,harusnya 10 tahun ke atas,negative
2BdXibzPPyc,YouTube sama Roblox jangan plisss,youtube sama roblox jangan plisss,negative
2BdXibzPPyc,Untung akun gua dibawah kendali ortu🗿😹,untung akun gua dibawah kendali ortu,neutral
2BdXibzPPyc,Hmm apa rasanya aku tanpa YouTube+roblox,hmm apa rasanya aku tanpa youtuberoblox,neutral
2BdXibzPPyc,menjaga anak dari platfrom digital❎ menghancurkan harapan dan semangat anak untuk berkreasi✅ memang absolute cinema🥶🥶,menjaga anak dari platfrom digital menghancurkan harapan dan semangat anak untuk berkreasi memang absolute cinema,negative
2BdXibzPPyc,YouTube jangan tiktok aja yg diban soalnya itu sarang monyet semua,youtube jangan tiktok aja yg diban soalnya itu sarang monyet semua,neutral
2BdXibzPPyc,Youtube tempat gua cari cuan cuy,youtube tempat gua cari cuan cuy,negative
2BdXibzPPyc,Bulan puasa ini menjadi hari yang gelap bagi anak-anak mereka jadi nggak semangat puasanya😢😢,bulan puasa ini menjadi hari yang gelap bagi anakanak mereka jadi nggak semangat puasanya,negative
2BdXibzPPyc,Yuotube jangan pliss aku umur 17,yuotube jangan pliss aku umur 17,negative
2BdXibzPPyc,"PERHATIAN:BACA!!! <br>woyyyy ini tuh bukan DIBLOKIR ya bre... <br>tapi dibatasi<br>kalo diblokir yang ada dihujat bocil 16 kebawah<br>jadi akun lu masih ada walau kita gak bisa liat akun kita sendiri... <br>Kita tinggal nunggu umur 16 , nanti di kembaliin yaa guys, <br><br><b>tapi bisa diakalin pake memalsukan umur akun</b><br><br>catatan:yang pake hp ortu:awikwokwikwok aman banget",perhatianbaca woyyyy ini tuh bukan diblokir ya bre tapi dibatasikalo diblokir yang ada dihujat bocil 16 kebawahjadi akun lu masih ada walau kita gak bisa liat akun kita sendiri kita tinggal nunggu umur 16 nanti di kembaliin yaa guys tapi bisa diakalin pake memalsukan umur akuncatatanyang pake hp ortuawikwokwikwok aman banget,neutral
2BdXibzPPyc,😂😂😂😂😂😂😂 hahahahaha prabowo lucu sekali hahahahahahaha dia hanya bisa melihat sisi baiknya tidak belihat sisi jahat aturan ini 😂😂😂 prebowo kaga jelasssssssssssss uuuuuuuuhuhuuuuuuhuuuuhuuuuu,hahahahaha prabowo lucu sekali hahahahahahaha dia hanya bisa melihat sisi baiknya tidak belihat sisi jahat aturan ini prebowo kaga jelasssssssssssss uuuuuuuuhuhuuuuuuhuuuuhuuuuu,negative
2BdXibzPPyc,"Tau gak sih, bahkan orang dibawah umur jadi youtuber malah dihentikan paksa kan sedih &gt;:(",tau gak sih bahkan orang dibawah umur jadi youtuber malah dihentikan paksa kan sedih,negative
2BdXibzPPyc,Plis jangan roblox,plis jangan roblox,negative
2BdXibzPPyc,GK mau aku itu suka banget Roblox aku umur 8 tahun lagi😭😭,gk mau aku itu suka banget roblox aku umur 8 tahun lagi,negative
2BdXibzPPyc,Mikir dong masa ditetapkan di sini oon,mikir dong masa ditetapkan di sini oon,negative
2BdXibzPPyc,Seharusnya tu yang batasi tu 11 atau 10 karena banyak anak² yang toxic sama bullying dan lain-lainnya.kenapa harus dibawah 16 sih😔🥀😭🙏,seharusnya tu yang batasi tu 11 atau 10 karena banyak anak yang toxic sama bullying dan lainlainnyakenapa harus dibawah 16 sih,negative
2BdXibzPPyc,"YouTube jangan plis❤ saya 15 th saran saya pake fitur pengawasan layar rekam aja terus tembusin ke monitor komdigi... Soalnya jujur aja nyari info yang mudah lewat YouTube <br><br>- tiktok , Instagram setuju sih emg pada kurang bagus di sana sangat worth di batasi ketat",youtube jangan plis saya 15 th saran saya pake fitur pengawasan layar rekam aja terus tembusin ke monitor komdigi soalnya jujur aja nyari info yang mudah lewat youtube tiktok instagram setuju sih emg pada kurang bagus di sana sangat worth di batasi ketat,negative
2BdXibzPPyc,lah kocakk kenapa gak game aja gitu truss kita nonton apa kocakkkk,lah kocakk kenapa gak game aja gitu truss kita nonton apa kocakkkk,negative
2BdXibzPPyc,Kalian pikir nga susah bikin 700 subs kalian pikir gampang HAH?!,kalian pikir nga susah bikin 700 subs kalian pikir gampang hah,negative
2BdXibzPPyc,Plis yutube jangan kalo mau tiktok noh uis mengerikan sarang monyet 🗿,plis yutube jangan kalo mau tiktok noh uis mengerikan sarang monyet,negative
2BdXibzPPyc,Saya akan tak bisa nonton yutub ini!<br>Saya jg ga bisa nonton ceramah !<br>Saya ga bisa nonton pelajaran sekolah di yutub !<br>Saya tak terima aturan ini!<br>Lu aja pernah kan korupsi !<br>Lu tuh pemerintah harus bisa melindungi anak Indonesia dari syndrom!<br>Syndrom hanya ada di game dan aplikasi ini!<br>Tiktok<br>Roblox<br>Ff<br>PUBG<br>Sakura dan game dll<br>Knp sih ada aturan gini ?<br>Gw ga nonton aneh aneh di yutub!<br>Lu niat mau ngembangin negara Indonesia tapi apa ?<br>Lu malah merusak kebahagiaan anak dan lu jg bikin kesel !<br>Mentang&quot; lu pemerintah bisa menguasai semua aplikasi...<br>Gw tunggu 6-7 tahun dlu untuk <br>Bisa on yutub biasa !<br>Lu bikin mental anak rusak 😢<br>Dan lu gila..<br>Kami para anak&quot; akan memberhentikan yutub untuk si ban dan semacam aplikasi lainnya !,saya akan tak bisa nonton yutub inisaya jg ga bisa nonton ceramah saya ga bisa nonton pelajaran sekolah di yutub saya tak terima aturan inilu aja pernah kan korupsi lu tuh pemerintah harus bisa melindungi anak indonesia dari syndromsyndrom hanya ada di game dan aplikasi initiktokrobloxffpubgsakura dan game dllknp sih ada aturan gini gw ga nonton aneh aneh di yutublu niat mau ngembangin negara indonesia tapi apa lu malah merusak kebahagiaan anak dan lu jg bikin kesel mentang lu pemerintah bisa menguasai semua aplikasigw tunggu 67 tahun dlu untuk bisa on yutub biasa lu bikin mental anak rusak dan lu gilakami para anak akan memberhentikan yutub untuk si ban dan semacam aplikasi lainnya,negative
2BdXibzPPyc,g peduli lgi gue,g peduli lgi gue,neutral
2BdXibzPPyc,Saya akan kembali ke youtube kids sebagai anak biasa,saya akan kembali ke youtube kids sebagai anak biasa,neutral
2BdXibzPPyc,Dasarrrr,dasarrrr,negative
2BdXibzPPyc,Saya setuju bangat,saya setuju bangat,positive
2BdXibzPPyc,Padahal subs ku udh 243 ini pun butuh 1 tahun ngumpulin nya;(<br>  Yaaa harus ngulang lagii<br>Padahal aku mau dapet play button..,padahal subs ku udh 243 ini pun butuh 1 tahun ngumpulin nya yaaa harus ngulang lagiipadahal aku mau dapet play button,negative
2BdXibzPPyc,Alahhh the fu**,alahhh the fu,negative
2BdXibzPPyc,Lihat mukanya aja pengen ku tonjok. Eh justru anak anak yang dibawah umur ini butuh hiburan dari YouTube,lihat mukanya aja pengen ku tonjok eh justru anak anak yang dibawah umur ini butuh hiburan dari youtube,negative
2BdXibzPPyc,"Justru anak anak yang membutuhkan tutorial di YouTube atau jadi konten kreator. Apalagi banyak konten kreator di bawah umur, YouTube juga bisa menjadi platform video jika kita lagi bosen misalnya baca buku atau Ingn main sesuatu yang bikin bosen gitu. Platform media sosial itu lah seperti YouTube dan Roblox menjadi platform utama untuk kita seperti tutorial atau kreasi. Jadi untuk sekarang kita masih belum butuh peraturan seperti itu",justru anak anak yang membutuhkan tutorial di youtube atau jadi konten kreator apalagi banyak konten kreator di bawah umur youtube juga bisa menjadi platform video jika kita lagi bosen misalnya baca buku atau ingn main sesuatu yang bikin bosen gitu platform media sosial itu lah seperti youtube dan roblox menjadi platform utama untuk kita seperti tutorial atau kreasi jadi untuk sekarang kita masih belum butuh peraturan seperti itu,negative
2BdXibzPPyc,Kalo game Roblox bakal di tutup masa kita anak anak di bawah 16 tahun harus main among US atau lainnya,kalo game roblox bakal di tutup masa kita anak anak di bawah 16 tahun harus main among us atau lainnya,negative
2BdXibzPPyc,NGGAK AKU NGGAK SETUJU,nggak aku nggak setuju,negative
2BdXibzPPyc,😭😭😭 pls lah jangan kami juga punya hak buat bermain percuma kami kalo punya handphone,pls lah jangan kami juga punya hak buat bermain percuma kami kalo punya handphone,negative
2BdXibzPPyc,Demo² 🤬🤬🤬🤬🤬🤬🤬,demo,negative
2BdXibzPPyc,sok jadi tuhan lo,sok jadi tuhan lo,negative
2BdXibzPPyc,13-16 tahun kan? Bukan 12 tahun?,1316 tahun kan bukan 12 tahun,negative
2BdXibzPPyc,Pakai hp emak ku aja lah kan aku Tunggal gak punya adek jadinya gak direbut tuh hp,pakai hp emak ku aja lah kan aku tunggal gak punya adek jadinya gak direbut tuh hp,neutral
2BdXibzPPyc,Gk aku gimana mau bikin konten untuk gasilin uang itu juga untuk orang tua ku😭😭,gk aku gimana mau bikin konten untuk gasilin uang itu juga untuk orang tua ku,negative
2BdXibzPPyc,Alhamdulillah tiktok udah ditidak di akses oleh orang dongo,alhamdulillah tiktok udah ditidak di akses oleh orang dongo,positive
2BdXibzPPyc,"Ngilangin akun medsos elit, ngilangin koruptor sulit😂",ngilangin akun medsos elit ngilangin koruptor sulit,neutral
2BdXibzPPyc,Channelku😭,channelku,negative
2BdXibzPPyc,Alah😢😢😢😢,alah,negative
2BdXibzPPyc,Kami sudah muak. <br>Putus asa BESAR!<br>baiknya mereka masuk neraka 🔥.<br><br>Kerjanya bikin anak kecil frustasi doang lu 😤,kami sudah muak putus asa besarbaiknya mereka masuk neraka kerjanya bikin anak kecil frustasi doang lu,negative
2BdXibzPPyc,Alah 😂,alah,negative
2BdXibzPPyc,Mantap... Tapi pakai nik,mantap tapi pakai nik,positive
2BdXibzPPyc,Pembatasan penggunaan sosmed bagi anak-anak bukanlah solusi yang hakiki karena mereka akan tetap bisa bersosmed dengan akun palsu atau akun orang lain apalagi game online ini memberikan dampak negatif yaitu kecanduan. Dunia digital sosmed digunakan untuk kepentingan para kapitalis ada keuntungannya bagi mereka maka sudah tak heran penguasa membuat aturan setengah hati. Islam mengatur dunia digital atas kemaslahatan umat yaitu membuat dunia sosmed untuk menambah keimanan kepada Allah dan dari sosmed tersebut membentuk generasi yang takut kepada Allah serta  menjalankan aturan Nya dengan sempurna sebab generasi mampu memilah perbuatan baik atau buruk.,pembatasan penggunaan sosmed bagi anakanak bukanlah solusi yang hakiki karena mereka akan tetap bisa bersosmed dengan akun palsu atau akun orang lain apalagi game online ini memberikan dampak negatif yaitu kecanduan dunia digital sosmed digunakan untuk kepentingan para kapitalis ada keuntungannya bagi mereka maka sudah tak heran penguasa membuat aturan setengah hati islam mengatur dunia digital atas kemaslahatan umat yaitu membuat dunia sosmed untuk menambah keimanan kepada allah dan dari sosmed tersebut membentuk generasi yang takut kepada allah serta menjalankan aturan nya dengan sempurna sebab generasi mampu memilah perbuatan baik atau buruk,negative
2BdXibzPPyc,Setuju sih tapi jangan berlebihan 🗿,setuju sih tapi jangan berlebihan,positive
2BdXibzPPyc,"Setuju ,TPI lebih setuju KLO aplikasi game yg sering dimainkan anak anak",setuju tpi lebih setuju klo aplikasi game yg sering dimainkan anak anak,positive
2BdXibzPPyc,"S7 sih yang penting jangan kebablasan. Takutnya kebablasan, malah aturannya ditambah ntar dr usia 16 sampai 60 tahun. 😁😁😁",s7 sih yang penting jangan kebablasan takutnya kebablasan malah aturannya ditambah ntar dr usia 16 sampai 60 tahun,positive
Hy5rx58GES4,"kalo g pake KTP, mana tau usianya.. bisa dikarang",kalo g pake ktp mana tau usianya bisa dikarang,neutral
Hy5rx58GES4,Gak boleh kalau aplikasinya kami di Batasin Batasin noh judol sama uang pajak kami,gak boleh kalau aplikasinya kami di batasin batasin noh judol sama uang pajak kami,negative
Hy5rx58GES4,Saya setuju tapi saya tidak setuju kalau YouTube dan Roblox di hapus <br>saya tidak setuju 😢😢😢,saya setuju tapi saya tidak setuju kalau youtube dan roblox di hapus saya tidak setuju,negative
Hy5rx58GES4,Untuk ada gotube,untuk ada gotube,neutral
Hy5rx58GES4,"GAME,SOSMED DI HAPUS!!???<br>JUDI KAGA DI HAPUS!?<br>PERCUMA LU BIKIN ATURAN KAYA GINI NANTI UJUNG-UJUNGNYA ORANG DEWASA GAK BERPENDIDIKAN!!!!!!😠😠😠😠😠😠😠😡😡🤬🤬🤬🤬🤬🤬",gamesosmed di hapusjudi kaga di hapuspercuma lu bikin aturan kaya gini nanti ujungujungnya orang dewasa gak berpendidikan,negative
Hy5rx58GES4,aku tidak setuju,aku tidak setuju,negative
Hy5rx58GES4,jangan dulu umur ku 20,jangan dulu umur ku 20,negative
Hy5rx58GES4,Diblokir aja😂😂,diblokir aja,positive
Hy5rx58GES4,Kalo YouTube saya tidak setuju 🤬🤬🤬🤬,kalo youtube saya tidak setuju,negative
Hy5rx58GES4,Saya setuju tapi YouTube jangan karna cita cita saya jadi YouTubers dan juga di akun kedua saya udah hampir 100 subscribe dan juga biarkan anak anak bermain YouTube karna tidak ada tontonan lain,saya setuju tapi youtube jangan karna cita cita saya jadi youtubers dan juga di akun kedua saya udah hampir 100 subscribe dan juga biarkan anak anak bermain youtube karna tidak ada tontonan lain,negative
Hy5rx58GES4,Euhmmm terus main apa? Main babybus????? 💢,euhmmm terus main apa main babybus,neutral
Hy5rx58GES4,Boleh aja asal jangan bedain usia aja kayak anak sama anak org dewasa sama org dewasa jangan diblokir,boleh aja asal jangan bedain usia aja kayak anak sama anak org dewasa sama org dewasa jangan diblokir,positive
Hy5rx58GES4,You tube jangan lah 😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,you tube jangan lah,negative
Hy5rx58GES4,Saya sangat setuju karna ini sangat bermanfaat tapi kalo YouTube saya tidak setuju,saya sangat setuju karna ini sangat bermanfaat tapi kalo youtube saya tidak setuju,positive
Hy5rx58GES4,Roblox udah gak bisa chat di tambah gak boleh nonton YouTube,roblox udah gak bisa chat di tambah gak boleh nonton youtube,negative
Hy5rx58GES4,Ngatur banget lu😡,ngatur banget lu,negative
Hy5rx58GES4,Gue GK setuju banget umur gua 10 kita tu cuma mau hiburan kali kita tu mau bahagia tau GK lu,gue gk setuju banget umur gua 10 kita tu cuma mau hiburan kali kita tu mau bahagia tau gk lu,negative
Hy5rx58GES4,Tapi harus konsekwen lo bapak2 yang bikin aturan.....peraturan jangan untuk RAKYAT saja....tapi harus diterapkan juga untuk keluarga dan anak2 sampean lo ya......INGAT.....berbuat dan berlakulah adil....insya Allaah jabatan danpangkat sampean akan berkah dunia akhirat...!👍👍👍,tapi harus konsekwen lo bapak2 yang bikin aturanperaturan jangan untuk rakyat sajatapi harus diterapkan juga untuk keluarga dan anak2 sampean lo yaingatberbuat dan berlakulah adilinsya allaah jabatan danpangkat sampean akan berkah dunia akhirat,positive
Hy5rx58GES4,Kami para anak anak tdk setuju aku masih 11 thn aku ga setuju 😭😭😭😭,kami para anak anak tdk setuju aku masih 11 thn aku ga setuju,negative
Hy5rx58GES4,"Kalo pembuatan akun tidak berdasarkan  NIK tapi dengan nomor seluler, bgmna mendeteksi se²org berada 16 tahun ke bawah? Dan bgmna jika pakai identitas org lain atau memaksa pakai HP ortunya? <br>Regulasi mah gampang tapi penerapan dan pengawasan yg tdk segampang itu!",kalo pembuatan akun tidak berdasarkan nik tapi dengan nomor seluler bgmna mendeteksi seorg berada 16 tahun ke bawah dan bgmna jika pakai identitas org lain atau memaksa pakai hp ortunya regulasi mah gampang tapi penerapan dan pengawasan yg tdk segampang itu,negative
Hy5rx58GES4,Supaya anak tau diri.,supaya anak tau diri,positive
Hy5rx58GES4,"Syukur alhamdullah, bisa ada aturan ini.",syukur alhamdullah bisa ada aturan ini,positive
Hy5rx58GES4,"Nah ini baru aturan yg bener,sangat se7",nah ini baru aturan yg benersangat se7,positive
Hy5rx58GES4,Sangat sangat setuju...,sangat sangat setuju,positive
Hy5rx58GES4,Setuju sekali tapi pendidikan sejarah kembalikan juga ini sangat penting untuk generasi penerus bangsa,setuju sekali tapi pendidikan sejarah kembalikan juga ini sangat penting untuk generasi penerus bangsa,positive
Hy5rx58GES4,Nah itu setuju saya,nah itu setuju saya,positive
Hy5rx58GES4,"Ini program bagus,kalau bnran jd",ini program baguskalau bnran jd,positive
Hy5rx58GES4,Setuju sekali,setuju sekali,positive
Hy5rx58GES4,Kami setuju kadang2 anak dibawah 16 th kll sudah maen hp rata 2semua lupa diri.setuju setuju setuju..dulu di masjid di musoollah anak2 rame pada ngaji kumpul. sekarang semua pada maen hp gak perduli waktu mantaaap,kami setuju kadang2 anak dibawah 16 th kll sudah maen hp rata 2semua lupa dirisetuju setuju setujudulu di masjid di musoollah anak2 rame pada ngaji kumpul sekarang semua pada maen hp gak perduli waktu mantaaap,positive
Hy5rx58GES4,Kami sgt setuju bila membenahi ke arah yg lebih good lbih positip keturunan dari kita ank Indonesia agr cerdas semua kalo pinter SDH bnyak yg keplinger ngga guna,kami sgt setuju bila membenahi ke arah yg lebih good lbih positip keturunan dari kita ank indonesia agr cerdas semua kalo pinter sdh bnyak yg keplinger ngga guna,positive
Hy5rx58GES4,Setuju....,setuju,positive
Hy5rx58GES4,Ngatur sialan,ngatur sialan,negative
RsKRrIp--Mg,Bang cara mencegah bocil membeli akun orang dewasa bisa di denda GK sih bang AQ punya tetangga songong mereka memanjakan anak ya demi keuntungan si bocil damn kedua orang tua ya walau peneninta sudah membokrir akun mereka Masih banyak bocil yang membeli akun orang dewasa itu apa ada denda ya ....,bang cara mencegah bocil membeli akun orang dewasa bisa di denda gk sih bang aq punya tetangga songong mereka memanjakan anak ya demi keuntungan si bocil damn kedua orang tua ya walau peneninta sudah membokrir akun mereka masih banyak bocil yang membeli akun orang dewasa itu apa ada denda ya,positive
RsKRrIp--Mg,Setuju mampus  Luh bocil kerena itu belajar bocil 😂,setuju mampus luh bocil kerena itu belajar bocil,positive
RsKRrIp--Mg,"Gimana caranya coba membatasi nya?<br>Dengan membelokir usia gitu?<br>Kan usia bisa manipulasi, tinggal masukkan tahun lahir 1990 itu sudah dianggap dewasa meskipun yang membuat akun nya masih 10 tahun.<br>Emangnya mereka bisa tahu gitu yang bikin akun masih anak-anak atau sudah dewasa.?",gimana caranya coba membatasi nyadengan membelokir usia gitukan usia bisa manipulasi tinggal masukkan tahun lahir 1990 itu sudah dianggap dewasa meskipun yang membuat akun nya masih 10 tahunemangnya mereka bisa tahu gitu yang bikin akun masih anakanak atau sudah dewasa,negative
RsKRrIp--Mg,Nooooooooooooooooo,nooooooooooooooooo,negative
RsKRrIp--Mg,"SETUJU 😊<br>Gantinya, dibuat aplikasi2 yg memang mendidik n edukasi buat ank. Thx",setuju gantinya dibuat aplikasi2 yg memang mendidik n edukasi buat ank thx,positive
RsKRrIp--Mg,"Bg ini sykan msi 14 tahun, akun akun saya juga usia 14. Ini kok masih bisa....",bg ini sykan msi 14 tahun akun akun saya juga usia 14 ini kok masih bisa,neutral
RsKRrIp--Mg,Email bisa dipalsukan 😂 usia,email bisa dipalsukan usia,negative
RsKRrIp--Mg,Menurut aku membatas kan aja video negatif di bawah umur 13 tahun kenapa karena untuk membatasi anak yang menonton yang tidak cukup umur nya dan juga tiktok atau pun Instragram dan pembullyan pun sangat tidak boleh dan YouTube berguna nya bisa belajar di layar dan menonton untuk cukup umur itu aja sih kalo aku,menurut aku membatas kan aja video negatif di bawah umur 13 tahun kenapa karena untuk membatasi anak yang menonton yang tidak cukup umur nya dan juga tiktok atau pun instragram dan pembullyan pun sangat tidak boleh dan youtube berguna nya bisa belajar di layar dan menonton untuk cukup umur itu aja sih kalo aku,negative
RsKRrIp--Mg,Tpi kan kalu anak² tapi kalian harus sepakat ngeblokir juga judol,tpi kan kalu anak tapi kalian harus sepakat ngeblokir juga judol,neutral
RsKRrIp--Mg,"Sangat setuju dengan kebijaksanaan ini, kita sebagai orang bisa membina anak juga",sangat setuju dengan kebijaksanaan ini kita sebagai orang bisa membina anak juga,positive
RsKRrIp--Mg,"Bye bye kiddo 😂😂😂, finally",bye bye kiddo finally,positive
RsKRrIp--Mg,"What besok kan tanggal 28<br>Gk bisa nonton shalawat , mewarnai , <br>Hafalan Al-quran dan belajar<br><br>Lebih baik sih di bawah umur 10 tahun aj di batasinnya<br><br>Pokoknya aku gk setuju",what besok kan tanggal 28gk bisa nonton shalawat mewarnai hafalan alquran dan belajarlebih baik sih di bawah umur 10 tahun aj di batasinnyapokoknya aku gk setuju,negative
RsKRrIp--Mg,"Nahh ini karna abg nya bahas nya kurang jelas ini yang tepat, di google ada yang bilang itu berita (HOAKS) dan yang lebih aneh komdigi yang post tapi ada tulisan kecil(tiktok, YouTube, bigo live, roblox, Instagram, dll)akan di nonaktifkan tapii bukan blok YouTube dan dll tapi blok akun anak di bawah 16 th nahhh itu yang lebih jelass",nahh ini karna abg nya bahas nya kurang jelas ini yang tepat di google ada yang bilang itu berita hoaks dan yang lebih aneh komdigi yang post tapi ada tulisan keciltiktok youtube bigo live roblox instagram dllakan di nonaktifkan tapii bukan blok youtube dan dll tapi blok akun anak di bawah 16 th nahhh itu yang lebih jelass,neutral
RsKRrIp--Mg,Bentar donlod youtube kids dulu,bentar donlod youtube kids dulu,neutral
RsKRrIp--Mg,TAMATLAH SUDAH INIMAH,tamatlah sudah inimah,negative
RsKRrIp--Mg,Tukang ngatur,tukang ngatur,negative
RsKRrIp--Mg,Kalau aku gak setuju seharusnua jgn dibawah anak umur 16 karena di sekolah ku kelas 6 SD udh tka dan kelas 6 umurnya 12 sampai 13 sehrusnya dibawah unur 9 atau 11 itu lebih bagus,kalau aku gak setuju seharusnua jgn dibawah anak umur 16 karena di sekolah ku kelas 6 sd udh tka dan kelas 6 umurnya 12 sampai 13 sehrusnya dibawah unur 9 atau 11 itu lebih bagus,negative
RsKRrIp--Mg,Aku sih setuju bgt,aku sih setuju bgt,positive
RsKRrIp--Mg,Jahat bgt padahal dengan media sosial bisa belajar loh 😭,jahat bgt padahal dengan media sosial bisa belajar loh,negative
RsKRrIp--Mg,Dah lah mending gua main pou kalo begini🙏,dah lah mending gua main pou kalo begini,negative
RsKRrIp--Mg,Kecewa berat YouTube di blokir,kecewa berat youtube di blokir,negative
RsKRrIp--Mg,Singkat padat gak setuju,singkat padat gak setuju,negative
RsKRrIp--Mg,Dahlah GK bisa ngonten 🗿lagi,dahlah gk bisa ngonten lagi,negative
RsKRrIp--Mg,Pemerintah ga guna cuma ngomong stop judol di stop2 juga bakal di lakukiin jadi kalau mau belajar apa harus lewat apa pemerintah gblk,pemerintah ga guna cuma ngomong stop judol di stop2 juga bakal di lakukiin jadi kalau mau belajar apa harus lewat apa pemerintah gblk,negative
RsKRrIp--Mg,NGGAK SETUJU,nggak setuju,negative
RsKRrIp--Mg,Nggak jelas,nggak jelas,negative
